state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,state_name,district_name,court_name,total_cases,total_valid_cases,median_decision_days,mean_decision_days,work_load(total_cases/avg_judge_count)
5,1,6,4444,1.979510022,421.8571429,446,14,14,"Himachal Pradesh","Hamirpur","ADDITIONAL CHIEF JUDICIAL MAGISTRATE, NADAUN",547,462,506,859.469697,276.3310081
5,2,4,2180,0.99543379,727.75,603,4,4,"Himachal Pradesh","Kangra","Additional Chief Judicial Magistrate, Kangra",2196,1915,295,463.0966057,2206.073394
5,11,1,18290,6.185322962,710.4857143,740,35,35,"Himachal Pradesh","Shimla","Additional Chief Judicial Magistrate, Theog",1954,1903,242,378.5801366,315.9091307
5,11,8,1562,1.987277354,499.3333333,490,6,6,"Himachal Pradesh","Shimla","Additional Chief Judicial Magistrate , Rohru",5686,3781,69,197.3337741,2861.201024
6,2,2,2298,1.058986175,545.5714286,385,7,7,"Assam","Tinsukia","District and Sessions Judge",7334,7042,22,223.9004544,6925.491732
6,3,2,8049,3.680384088,914.25,1055,12,12,"Assam","Sivasagar","District and Sessions Judge Court",5620,5484,26,245.571116,1527.014536
6,4,2,4568,1.973218143,753.75,765,8,8,"Assam","Morigaon","District and Sessions Judge,Morigaon",4712,4668,22,136.2371465,2387.977233
6,5,2,1810,1.127023661,817.75,845,4,4,"Assam","Lakhimpur","District and Sessions Judge",5000,4721,16,154.6157594,4436.464088
6,6,2,4827,2.090515375,701.9,703,10,10,"Assam","Sonitpur","District and Sessions Judge Sonitpur Tezpur",5212,4248,123,284.6779661,2493.165113
6,7,2,1690,0.862244898,605,745,4,4,"Assam","Dibrugarh","District and Sessions Judge",5704,5642,114,254.972173,6615.289941
6,8,2,2444,1.110404362,793.75,715.5,4,4,"Assam","Darrang","District and Sessions Judge",3345,3319,472,617.9792106,3012.416121
6,9,3,4493,1.383312808,845.7142857,724,7,7,"Assam","Bongaigaon","District And Sessions Judge",1554,1331,210,338.7948911,1123.390162
6,10,2,8138,2.954974582,650.7058824,640,17,17,"Assam","Nagaon","District and Sessions Judge",11688,10999,15,196.6946086,3955.363971
6,11,2,2185,0.997716895,729,685.5,4,4,"Assam","Jorhat","District and Sessions Judge",5070,5037,45,243.9354775,5081.601831
6,12,1,5363,1.945936139,682.4,723,10,10,"Assam","Karimganj","District and Sessions Judge Court Karimganj",3552,3506,141.5,313.2875071,1825.342532
6,13,1,5922,1.802191114,973.4444444,694,9,9,"Assam","Cachar","District And Sessions Judge Court",8233,7905,21,154.4759013,4568.32793
6,15,1,4431,1.867256637,736.375,839,8,8,"Assam","Nalbari","District and Sessions Judge",4590,4575,20,157.6395628,2458.151659
6,16,1,5405,2.157684631,843.4444444,698,9,9,"Assam","Dhubri","District and Sessions Judge",4478,4338,58,285.2976026,2075.372803
6,17,1,5873,2.068686157,489,362,15,15,"Assam","Dhemaji","District and Sessions Judge",2083,2039,39,278.1657675,1006.919292
6,18,1,2473,0.9955716586,800.75,956.5,4,4,"Assam","Goalpara","District and Sessions Judge",3752,3709,310,436.1232138,3768.689042
6,20,1,4793,1.831486435,521.25,631,12,12,"Assam","Barpeta","District and Sessions Judge",7794,7641,15,108.833137,4255.559775
6,21,1,1589,0.9962382445,1160,1160,2,2,"Assam","Hailakandi","District and Sessions Judge",5755,5696,42,254.2099719,5776.730648
6,22,1,3419,1.242820792,1220.25,1075,4,4,"Assam","Kokrajhar","District and Sessions Judge",1904,1846,244.5,387.6950163,1531.99883
6,23,2,2408,2.273843248,920.2,1059,5,5,"Assam","Kamrup","District and Sessions Judge",645,609,441,632.9753695,283.6607143
6,24,3,705,1,1436,1436,1,1,"Assam","Udalguri","District And Sessions Court, Udalguri",904,904,66,241.9480088,904
6,26,1,1496,2.968253968,737.8,973,5,5,"Assam","Karbi Anglong","District and Sessions Judge",367,362,477,855.1436464,123.6417112
6,27,1,1437,3.991666667,1090.25,1090,4,4,"Assam","Baksa","District and Sessions Judge",133,133,340,442.6992481,33.31941545
6,25,1,4498,3.174311927,1110.5,1074.5,8,8,"Assam","Chirang","District And Session Judge Establishment",690,689,554,567.8272859,217.3699422
6,1,4,4462,1.559049616,661.5555556,547,9,9,"Assam","Kamrup Metro","Dist Judge and Addl Dist Judges",20744,20442,23,197.6390275,13305.54191
6,19,1,7744,2.885245902,599.9473684,689,19,19,"Assam","Golaghat","GLT_DJ_ESTT",4221,3994,13,181.7498748,1462.960227
6,3,8,1610,0.8316115702,201.25,196,8,8,"Assam","Sivasagar","Addl Dist and Sessions Judge",278,260,88,469.2538462,334.2906832
6,6,7,2241,0.8402699663,297.2,283.5,10,10,"Assam","Sonitpur","Addl District and Sessions Judge",1540,1520,463,647.3171053,1832.744311
6,16,8,2660,1.362007168,515.25,428,8,8,"Assam","Dhubri","Additional District and Sessions Judge",723,716,115.5,434.7290503,530.8342105
6,20,8,3500,1.788451712,381.6923077,380,13,13,"Assam","Barpeta","Addl. District and Sessions Judge",1544,1538,190,344.1378414,863.3165714
6,1,8,4942,1.7267645,582.1818182,670,11,11,"Assam","Kamrup Metro","Chief Judicial Magistrate,Kamrup",49367,48152,533,712.6237955,28589.30676
6,2,5,2188,0.9940935938,583.6,587,5,5,"Assam","Tinsukia","Chief Judicial Magistrate",12782,12591,297,458.9455961,12857.94424
6,3,4,2787,0.9765241766,586.1666667,530.5,6,6,"Assam","Sivasagar","Chief Judicial Magistrate Court",38708,38660,239,393.9887222,39638.54754
6,4,5,2445,0.9177927928,635,688,5,5,"Assam","Morigaon","Chief Judicial Magistrate,Morigaon",16565,16177,208,368.8993633,18048.7362
6,5,4,2190,0.9977220957,730,705.5,4,4,"Assam","Lakhimpur","Chief Judicial Magistrate",18776,18476,298,446.3392509,18818.86758
6,6,4,2457,1,797,901,4,4,"Assam","Sonitpur","Chief Judicial Magistrate Sonitpur Tezpur",42259,40749,96,285.7946207,42259
6,7,4,2444,0.993495935,793.75,715,4,4,"Assam","Dibrugarh","Chief Judicial Magistrate",34676,34622,117,278.0070187,34903.01146
6,8,5,3984,1.820009137,680.75,664,8,8,"Assam","Darrang","Chief Judicial Magistrate",20110,20032,306.5,520.5704872,11049.39508
6,9,6,1512,0.9397141081,558.5,523.5,4,4,"Assam","Bongaigaon","Chief Judicial Magistrate",4057,3951,271,369.7509491,4317.270503
6,10,4,9818,3.116825397,794.4375,872,16,16,"Assam","Nagaon","Chief Judicial Magistrate",36230,35482,262,455.866693,11624.00693
6,11,4,2163,0.9876712329,723.25,735,4,4,"Assam","Jorhat","Chief Judicial Magistrate",26217,25561,152,348.1533978,26544.25798
6,12,4,4621,1.732008996,552.9090909,377,11,11,"Assam","Karimganj","Chief Judicial Magistrate Court Complex",16893,15302,450,614.314338,9753.413547
6,13,4,2868,0.9979123173,899.75,523,4,4,"Assam","Cachar","Chief Judicial Magistrate Court",18858,17193,400,663.1184203,18897.45188
6,15,3,2315,0.9995682211,761,812,4,4,"Assam","Nalbari","Chief Judicial Magistrate",19025,18765,178,285.2551026,19033.21814
6,16,3,5223,2.47535545,741.6,752.5,10,10,"Assam","Dhubri","Chief Judicial Magistrate",22920,22833,316,581.470985,9259.276278
6,17,2,5385,2.46002741,631.5,821.5,12,12,"Assam","Dhemaji","Chief Judicial Magistrate",8282,8089,169,299.6558289,3366.629155
6,18,3,2144,0.9772105743,718.75,720.5,4,4,"Assam","Goalpara","Chief Judicial Magistrate",22607,21987,157,432.765043,23134.21549
6,20,3,5746,2.610631531,567,593,14,14,"Assam","Barpeta","Chief Judicial Magistrate",20014,19919,434,665.422461,7666.344239
6,21,2,2708,1.98825257,695,674,6,6,"Assam","Hailakandi","Chief Judicial Magistrate",14649,13953,333,499.9513366,7367.776219
6,22,3,683,1,707,707,2,2,"Assam","Kokrajhar","Chief Judicial Magistrate",3568,3474,395.5,558.9340818,3568
6,23,4,327,1,1058,1058,1,1,"Assam","Kamrup","Chief Judicial Magistrate",2330,2329,567,726.5869472,2330
6,24,2,3978,2.179726027,1234.2,1196,5,5,"Assam","Udalguri","Chief Judicial Magistrate",5305,5292,156,312.1432351,2433.792107
6,25,2,1585,1.801136364,1523.5,1523.5,2,2,"Assam","Chirang","Chief Judicial Magistrate Establishment",963,963,449,528.2596054,534.6624606
6,19,3,4397,1.539565826,585.9,606.5,10,10,"Assam","Golaghat","GLT_CJM_ESTT",11368,10660,330,485.908818,7383.899932
7,1,2,1823,0.9759100642,425.6666667,454.5,6,6,"Jharkhand","Bokaro","Principal District and  Sessions Judge",11571,11417,34,126.9493737,11856.62534
7,2,2,2799,0.9936102236,504.2857143,327,7,7,"Jharkhand","Dumka","District and Sessions Courts",6548,6341,34,382.738527,6590.109325
7,3,1,1814,0.9939726027,848.3333333,828,3,3,"Jharkhand","Koderma","Principal District  Sessions Judge",6646,6466,23.5,158.5497989,6686.300992
7,4,2,2780,0.9978463747,351,205.5,10,10,"Jharkhand","West Singhbhum at Chaibasa","District And Sessions Court",6729,6704,28,293.6254475,6743.523022
7,5,1,1939,1,534,729,5,5,"Jharkhand","Gumla","District and Sessions Court,Gumla",5873,5639,25,294.4289768,5873
7,6,2,1557,0.9929846939,762.6666667,989,3,3,"Jharkhand","Godda","District and Sessions Courts",8203,7719,33,360.8529602,8260.953115
7,7,2,2809,0.9971600994,885,875,4,4,"Jharkhand","Hazaribagh","Principal District & Sessions Judge Hazaribag",17325,16633,29,133.7366079,17374.3414
7,9,4,2694,0.9886238532,856.25,789.5,4,4,"Jharkhand","Dhanbad","District and Sessions Judge Dhanbad",29978,28363,25,146.2263865,30322.95843
7,10,1,2108,0.9534147445,709.75,705.5,4,4,"Jharkhand","Giridih","District And Sessions Courts Giridih",13906,13564,25,128.5264671,14585.46774
7,11,1,1657,0.958357432,597,375,4,4,"Jharkhand","East Singhbhum at Jamshedpur","District and Sessions Courts, Jamshedpur",25103,23105,31,260.1382385,26193.7761
7,12,1,1731,0.9976945245,615.5,579.5,4,4,"Jharkhand","Jamtara","District and Sessions Courts",6474,6426,25,131.5343915,6488.960139
7,14,1,1990,0.994005994,907,663,3,3,"Jharkhand","Pakur","DISTRICT AND SESSIONS COURT PAKUR",4876,4828,18,221.9262635,4905.403015
7,15,1,1750,0.9943181818,620.25,571.5,4,4,"Jharkhand","Seraikella","District And Sessions Court",5834,5673,22,251.5022034,5867.337143
7,17,1,1753,0.9960227273,1242,1242,2,2,"Jharkhand","Daltonganj","Principal District and Sessions Judge Palamau",11778,11474,37,196.975597,11825.03137
7,18,1,2423,0.9987633965,788.5,647,4,4,"Jharkhand","Simdega","District And Sessions Court",3077,3027,44,206.0911794,3080.80974
7,19,1,1969,0.9989852867,1350,1350,2,2,"Jharkhand","Latehar","District and Sessions Courts",7003,6974,24,251.4513909,7010.113255
7,20,1,1697,0.9826288361,404.6666667,281,6,6,"Jharkhand","Garhwa","Principal District Judge, Garhwa",9213,8802,34,188.3754828,9375.86977
7,21,1,1970,0.9989858012,337.625,122,8,8,"Jharkhand","Sahibganj","Principal District Judge Espb",4498,3885,45,226.4550837,4502.566497
7,13,1,2622,0.9294576391,479,72,7,7,"Jharkhand","Chatra","P.D.J. ESTABLISHMENT, CHATRA, JHARKHAND",9065,8813,22,164.4537615,9752.999619
7,16,1,2366,0.9895441238,774.25,948.5,4,4,"Jharkhand","Deoghar","{PDJ Establishment,Deoghar,Jharkhand}",10009,9807,68,274.4227593,10114.75866
7,1,3,3183,1.603526448,580.625,514.5,8,8,"Jharkhand","Bokaro","Chief Judicial Magistrate",10586,8208,123.5,415.0070663,6601.699654
7,3,5,2523,1,1627,1627,2,2,"Jharkhand","Koderma","Chief Judicial Magistrate Koderma",12795,9241,310,630.3322151,12795
7,4,4,1946,0.8781588448,535.4,625,5,5,"Jharkhand","West Singhbhum at Chaibasa","Chief Judicial Magistrate",5966,5313,260,542.2386599,6793.759507
7,6,5,2190,1.129448169,730.4,717,5,5,"Jharkhand","Godda","Chief Judicial Magistrate Courts",12333,6147,653,922.9079226,10919.49178
7,7,3,1696,0.9713631157,303.375,209,8,8,"Jharkhand","Hazaribagh","Chief Judicial Magistrate Hazaribag",18077,12869,82,453.418836,18609.93042
7,8,5,2047,0.9980497318,1389,1389,2,2,"Jharkhand","Lohardaga","Chief Judicial Magistrate, Lohardaga",6043,5054,240,427.4871389,6054.8085
7,9,5,2221,0.8555469954,738,728,4,4,"Jharkhand","Dhanbad","Chief Judicial Magistrate",31855,20141,271,483.859143,37233.48942
7,10,4,2345,0.9033127889,1025.333333,1242,3,3,"Jharkhand","Giridih","Chief Judicial Magistrate Courts Giridih",19825,10016,483,748.8394569,21946.9936
7,11,2,1642,0.9773809524,474.6,370,5,5,"Jharkhand","East Singhbhum at Jamshedpur","Chief Judicial Magistrate Courts, Jamshedpur",37230,23285,693,923.9176294,38091.59562
7,14,3,1972,0.995959596,901,1085,3,3,"Jharkhand","Pakur","Chief Judicial Magistrate Pakur",7557,5514,508.5,776.411498,7587.657201
7,15,2,2656,1,677.4,392,5,5,"Jharkhand","Seraikella","Chief Judicial Magistrate",11935,10386,198,427.9084344,11935
7,17,3,1611,0.9823170732,780.6666667,614,3,3,"Jharkhand","Daltonganj","Chief Judicial Magistrate Palamau",23609,18629,365,680.9516345,24033.99131
7,19,5,7903,2.836683417,776.6153846,483,13,13,"Jharkhand","Latehar","Cheif Judical  Magistrate",14304,12222,396,693.4248077,5042.508415
7,20,2,2164,0.976534296,579,520,5,5,"Jharkhand","Garhwa","Chief Judicial Magistrate , Garhwa",21780,12970,410,730.7046261,22303.36414
7,22,4,9513,3.79760479,478.3461538,360,26,26,"Jharkhand","Ranchi","Chief Judicial Magistrate Establishment Ranchi",37354,35822,369,726.2189437,9836.199937
8,3,2,2209,1,269.5,147.5,10,10,"Bihar","Samastipur","District and Sessions Judge, Samastipur",25685,25659,29,112.8657001,25685
8,17,5,2627,0.7994522215,871.25,828,4,4,"Bihar","Darbhanga","District Sessions Judge Sub-Division, Benipur",3943,3933,16,83.17213323,4932.127141
8,31,1,1761,0.9926719278,724.3333333,1021,3,3,"Bihar","Sitamarhi","District and Sessions Judge, Sitamarhi",25386,25013,21,150.0263463,25573.40375
8,33,1,1921,1.222010178,279.9090909,152,11,11,"Bihar","Bhojpur","District and Sessional Judge Div.",3749,3743,23,181.0873631,3067.895888
8,34,4,1913,0.705904059,440.5,270.5,6,6,"Bihar","Bhagalpur","District and Sessional Judge Div.",5464,5248,289,795.9009146,7740.428646
8,35,1,1044,1.515239478,232.25,208.5,8,8,"Bihar","Gaya","District and Sessions Judge Div.",8045,8044,19,109.402909,5309.391762
8,36,1,2272,1.824899598,565,427.5,6,6,"Bihar","Jehanabad","District and Sessional Judge Div.",2626,2626,27,207.9463062,1438.983275
8,2,2,1929,1,195.1666667,68,12,12,"Bihar","Kaimur at Bhabhua","D J Division",13701,13697,19,153.2280061,13701
8,4,2,1726,0.998264893,166.6923077,45,13,13,"Bihar","Saran at Chapra","D J  Division,Saran at Chapra",34403,34398,20,139.5014536,34462.79664
8,6,2,2511,0.9789473684,463.1428571,581,7,7,"Bihar","Begusarai","D J Division",30679,30663,29,223.4422268,31338.76344
8,7,2,2564,0.9911093931,549.1666667,558.5,6,6,"Bihar","Banka","D J Division",10607,10598,25,183.2393848,10702.1486
8,9,2,1291,1,539.3333333,313,3,3,"Bihar","Purnea","DJ DIVISION",23975,23917,46,295.2991596,23975
8,10,1,2633,0.9719453673,841,921,4,4,"Bihar","Motihari","DJ Division",34789,34761,31,181.7656281,35793.16407
8,11,1,2114,0.9591651543,469.5,451,6,6,"Bihar","Munger","D J Division",17088,17064,31,216.4357126,17815.4929
8,12,2,2630,0.9890936442,335,121.5,10,10,"Bihar","Madhepura","D.J. Establishment",12479,12478,15,236.6458567,12616.60114
8,13,1,2054,0.9980563654,278.2,247.5,10,10,"Bihar","Rohtas Sasaram","D.J. Division",17700,17693,67,386.4611993,17734.46933
8,14,1,2326,0.8711610487,382.125,271.5,8,8,"Bihar","Khagaria","DJ Division",14172,14170,16,175.7996471,16267.94497
8,15,3,1535,0.9587757651,497.75,354,4,4,"Bihar","Jamui","DJ Division",8134,8121,43,223.6846447,8483.735505
8,19,2,2775,1.775431862,282.5384615,252,13,13,"Bihar","Lakhisarai","DJ Division",10345,10217,19,199.1760791,5826.751351
8,20,1,1351,0.9948453608,510,452.5,4,4,"Bihar","Sheikhpura","DJ Division, Sheikhpura",5144,5107,19,171.2392794,5170.65285
8,21,2,2463,0.9269853218,456.2857143,218,7,7,"Bihar","Saharsa","DJ Division",13861,13858,30,201.6531245,14952.77182
8,23,2,1732,0.9044386423,410.5,428,6,6,"Bihar","Gopalganj","DJ Division",34847,34838,39,244.6835352,38528.87125
8,25,1,1444,0.8985687617,362.5,441,6,6,"Bihar","Kishanganj","DJ DIVISION",7310,7222,37,260.2220991,8135.15928
8,26,1,2016,0.9970326409,457.8333333,503.5,6,6,"Bihar","Buxar","DJ Division",14343,14308,21,307.8436539,14385.6875
8,27,1,2184,0.9936305732,518,589,5,5,"Bihar","Nawada","DJ DIVISION",17832,17762,24,224.6817363,17946.30769
8,28,2,1682,0.9711316397,603.25,447,4,4,"Bihar","Bettiah","D J Bettiah Division",32709,32391,35,199.5161002,33681.32461
8,29,1,836,1,775,775,2,2,"Bihar","Siwan","DJ Division",20468,20391,48,315.3606003,20468
8,30,1,1959,0.9839276745,407.3333333,391,6,6,"Bihar","Nalanda","Dj Division",6696,6641,16,152.0126487,6805.378254
8,37,1,1131,1.668141593,386.1666667,447.5,6,6,"Bihar","Sheohar","Sheohar D.J Div.",242,242,97.5,600.5495868,145.071618
8,38,1,1909,1.466205837,260,95,11,11,"Bihar","Muzaffarpur","DJ Division",4773,4773,29,327.0410643,3255.341016
8,39,1,1815,1.502483444,370.25,277.5,8,8,"Bihar","Vaishali","DJ Division",2108,2108,45,289.2106262,1403.010468
8,13,5,1712,0.8471053934,322.5714286,206,7,7,"Bihar","Rohtas Sasaram","DJ Div",199,171,72,179.8011696,234.9176402
8,2,3,1953,0.9984662577,174.2142857,170,14,14,"Bihar","Kaimur at Bhabhua","C J M Division",11022,10970,411,556.9109389,11038.93088
8,3,3,2357,0.9970389171,386,397.5,8,8,"Bihar","Samastipur","Chief Judicial Magistrate, Samastipur",9373,9339,553,731.8008352,9400.836657
8,3,6,2393,0.9995822891,624.8,482,5,5,"Bihar","Samastipur","C J M Division Dalsinghsarai",2475,2449,554,652.9403838,2476.034267
8,3,9,685,1,472,471,3,3,"Bihar","Samastipur","C J M Division Rosera",3623,3608,700.5,815.1225055,3623
8,4,4,2290,0.8437730287,503.5,551.5,6,6,"Bihar","Saran at Chapra","CJM Division,Saran at Chapra",21547,20105,396,622.6768466,25536.48821
8,6,3,2658,0.9966254218,376.4444444,282,9,9,"Bihar","Begusarai","CJM Division",31667,30804,618.5,837.6958837,31774.2246
8,6,6,2254,1,426.2857143,456,7,7,"Bihar","Begusarai","CJM Division",1379,1368,614,799.1769006,1379
8,6,8,2386,0.9987442445,589.6,589,5,5,"Bihar","Begusarai","CJM Division",114,114,415,956.9561404,114.1433361
8,9,1,3472,1.282127031,612.4285714,542,7,7,"Bihar","Purnea","CJM Division",462,462,611,1001.595238,360.3387097
8,9,3,2677,0.9177236887,289.6363636,211,11,11,"Bihar","Purnea","CJM DIVISION",32643,31878,948,1065.223038,35569.5297
8,10,3,2372,0.9891576314,310.3,290,10,10,"Bihar","Motihari","CJM Division",20643,19965,541,857.1301277,20869.27234
8,11,3,2261,0.9766738661,496,466.5,6,6,"Bihar","Munger","C J M Division",11614,10651,589,788.1743498,11891.37992
8,12,3,2992,0.9966688874,413.4444444,340,9,9,"Bihar","Madhepura","CJMMdpDB",10169,7179,870,1002.864744,10202.9873
8,13,3,3280,0.9981740718,439.3333333,136,9,9,"Bihar","Rohtas Sasaram","C.J.M. Division (Criminal Side)",19835,19725,475,644.4226109,19871.28354
8,13,6,1513,0.7486392875,294.2857143,237,7,7,"Bihar","Rohtas Sasaram","C.J.M. Div",4055,4052,1098.5,1170.410661,5416.493721
8,14,3,2611,0.9738903394,557,563,6,6,"Bihar","Khagaria","CJM Division",8526,8103,740,896.2991485,8754.579088
8,16,2,2727,0.9891186072,383.4444444,305,9,9,"Bihar","Aurangabad","C J M Division",12356,12065,1015,1151.850145,12491.92959
8,16,4,2694,1,856.25,1023,4,4,"Bihar","Aurangabad","C J M Division",2257,2255,1117,1259.210643,2257
8,19,3,2795,1.869565217,479.75,419.5,8,8,"Bihar","Lakhisarai","CJM Division",4851,4842,852,1028.305246,2594.72093
8,21,3,1853,0.9177810797,516.8,435,5,5,"Bihar","Saharsa","CJM Division",8618,8610,622.5,884.6329849,9390.038856
8,23,3,2181,0.9806654676,207.9285714,154,14,14,"Bihar","Gopalganj","CJM Division",23425,21829,599,858.2512254,23886.8409
8,24,3,2299,0.9952380952,378.75,223,8,8,"Bihar","Araria","CJM DIVISION",20627,20497,583,772.3502464,20725.69378
8,26,2,1898,0.9834196891,375.5714286,407,7,7,"Bihar","Buxar","CJM Division",15327,14544,567,772.4489824,15585.41096
8,27,2,1546,0.8014515293,325,456,7,7,"Bihar","Nawada","CJM DIVISION",13751,12483,688,907.6894977,17157.61902
8,28,1,2479,0.9849026619,1070,872,3,3,"Bihar","Bettiah","C J M Bettiah Division",8503,8449,645,857.7906261,8633.34046
8,29,3,945,1,837,837,2,2,"Bihar","Siwan","CJM Division",14917,14164,561.5,939.2768286,14917
8,33,2,1611,1.274525316,215.4166667,101.5,12,12,"Bihar","Bhojpur","CJM Division",1006,1004,1295,1431.39243,789.3134699
8,34,5,446,0.2210109019,536,536,2,2,"Bihar","Bhagalpur","Cheif Judicial Magistrate Division",2721,2708,999,1222.776957,12311.60987
8,35,2,682,1.878787879,164.4545455,59,11,11,"Bihar","Gaya","CJM Division",1198,1198,1077.5,1401.397329,637.6451613
8,35,4,2357,1.894694534,491.7142857,436,7,7,"Bihar","Gaya","CJM Division",829,818,588,912.2163814,437.5375477
8,36,2,1233,1.37,457,541,5,5,"Bihar","Jehanabad","CJM Division",725,723,981,1376.359613,529.1970803
8,38,2,1209,1.472594397,274.7777778,79,9,9,"Bihar","Muzaffarpur","CJM Division",2554,2554,1313.5,1462.364918,1734.354012
8,38,5,1543,1.236378205,300.5,81,10,10,"Bihar","Muzaffarpur","CJM Division (West)",1338,1337,1110,1262.845924,1082.19313
8,39,2,917,1.330914369,241.5555556,61,9,9,"Bihar","Vaishali","CJM Division",1993,1993,1016,1302.606623,1497.466739
8,10,4,2238,0.9348370927,989.6666667,651,3,3,"Bihar","Motihari","Sikrahna CJM Division",920,816,959.5,1210.645833,984.1286863
8,12,5,2028,0.6171637249,886,769,3,3,"Bihar","Madhepura","Uda-Kishunganj CJM Division",587,587,1329,1430.231687,951.1252465
8,17,9,2960,0.9863378874,369.1,262,10,10,"Bihar","Darbhanga","Biraul CJM Division",311,311,1629,1659.07717,315.3077703
8,18,8,2605,0.9472727273,598.6,317,5,5,"Bihar","Madhubani","Benipatti CJM Div.",1061,1061,1311,1448.540057,1120.057582
8,31,4,1357,0.7218085106,696,629,3,3,"Bihar","Sitamarhi","Pupri CJM Division",365,365,1388,1187.520548,505.6742815
8,36,5,1474,1.884910486,962,1079,3,3,"Bihar","Jehanabad","Arwal CJM Division",426,426,1391,1566.075117,226.0054274
8,37,2,444,1.865546218,230.1428571,241,7,7,"Bihar","Sheohar","Sheohar CJM Div.",476,476,1414,1470.044118,255.1531532
9,2,11,2925,1.97501688,877.4,778,5,5,"Rajasthan","Alwar","DJ ADJ-Alwar District HQ",11907,10090,88,318.8719524,6028.809231
9,6,8,4818,1.985985161,785,800.5,8,8,"Rajasthan","Bikaner","DJ ADJ - Bikaner District HQ",12307,11281,21,261.5679461,6196.92445
9,7,11,2123,1.258446947,717,805,5,5,"Rajasthan","Ganganagar","DJ ADJ -Shri Ganganagar District HQ",8585,6828,80.5,237.5688342,6821.900612
9,9,12,3952,2,386.7142857,304,14,14,"Rajasthan","Udaipur","DJ ADJ-Udaipur District HQ",13308,11887,35,224.6452427,6654
9,11,2,6984,2.752857706,764.75,807,12,12,"Rajasthan","Hanumangarh","DJ ADJ-Hanumangarh District HQ",8090,7408,24,187.9283207,2938.764318
9,14,9,6003,3.518757327,595.1333333,391,15,15,"Rajasthan","Ajmer","DJ ADJ-Ajmer District HQ",12495,11171,72,281.7092472,3550.969515
9,18,2,1336,1,1033.5,1033.5,2,2,"Rajasthan","Jhunjhunu","DJ ADJ - Jhunjhunu District HQ",11493,11284,146,477.448777,11493
9,21,2,4693,2.274842462,688.6,676,10,10,"Rajasthan","Jalore","DJ - Jalore District HQ",9162,7548,372,524.6160572,4027.531643
9,23,3,1983,0.9954819277,452.3333333,457,6,6,"Rajasthan","Pratapgarh","DJ ADJ COURT PRATAPGARH DISTRICT HQ",5076,4895,26,338.5011236,5099.037821
9,24,5,2674,1.570170288,413.6,243,10,10,"Rajasthan","Dungarpur","DJ ADJ Dungarpur District HQ",5696,5404,8,181.5649519,3627.632012
9,25,6,2747,1.854827819,382.6363636,250,11,11,"Rajasthan","Banswara","DJ ADJ Banswara District HQ",3202,2771,5,195.5716348,1726.305788
9,27,4,4666,2.754427391,381.0555556,369,18,18,"Rajasthan","Balotra Barmer","DJ ADJ-Balotra District HQ",2521,2236,203,346.2254025,915.2537505
9,29,5,4335,2.551500883,466.2857143,373,14,14,"Rajasthan","Karauli","DJ ADJ-Karauli District HQ",4411,3100,120,252.4922581,1728.78639
9,30,6,1385,0.8118405627,352.6666667,286.5,6,6,"Rajasthan","Chittorgarh","DJ ADJ - Chittorgarh District HQ",9145,8038,118.5,309.7779298,11264.52708
9,31,11,1753,1.994311718,535.8333333,463.5,6,6,"Rajasthan","Bhilwara","DJ/ADJ - Bhilwara District HQ",6696,5651,181,341.3440099,3357.549344
9,34,2,3516,2.671732523,634.3333333,905,9,9,"Rajasthan","Dholpur","DJ ADJ - Dholpur District HQ",4529,3603,215,440.907577,1695.154721
9,35,8,3372,2,268.5555556,98,18,18,"Rajasthan","Sikar","District  & Sessions Judge Sikar HQ",12543,9896,19,242.5071746,6271.5
9,38,9,3222,1.986436498,292.75,239.5,16,16,"Rajasthan","Jaipur District","DJ ADJ-Jaipur District HQ",7121,6334,214,470.1562993,3584.811297
9,39,1,4439,2.251014199,476.1176471,436,17,17,"Rajasthan","Jodhpur District","DJ ADJ-Jodhpur District HQ",4174,3645,10,221.9585734,1854.275287
9,3,4,5466,1.72646873,425.5,345,18,18,"Rajasthan","Dausa","DJ ADJ MACT - Dausa District HQ",5695,5102,208,398.6324971,3298.640688
9,4,14,1705,0.9994138335,812,817,3,3,"Rajasthan","Jaipur Metro","DJ ADJ Jaipur Metro HQ",151116,137314,87,223.8786285,151204.6311
9,5,7,3407,1.999413146,324.6,377,15,15,"Rajasthan","Tonk","DJ ADJ - Tonk HQ",5724,5587,35,222.0866297,2862.840035
9,10,5,4032,1.954435288,343.375,235.5,16,16,"Rajasthan","Bundi","DJ ADJ - Bundi HQ",9668,8054,8,175.2518003,4946.697421
9,20,8,1640,0.9624413146,1185.5,1185.5,2,2,"Rajasthan","Kota","DJ ADJ - Kota HQ",16393,13865,7,185.8760909,17032.72683
9,28,10,1685,0.9882697947,483.2,381,5,5,"Rajasthan","Jodhpur Metro","DJ ADJ Jodhpur Metro HQ",17247,16514,58,234.4326632,17451.71217
9,36,6,3244,1.927510398,470.6,280,10,10,"Rajasthan","Sawai Madhopur","DJ ADJ - Sawai Madhopur HQ",4210,3998,139,285.457979,2184.164612
9,2,20,3394,1.995296884,607,610,8,8,"Rajasthan","Alwar","ADJ Court Laxmangarh",1924,1866,295.5,370.1157556,964.2675309
