,state_code,dist_code,court_no,median,mean,case_count
453,1.0,31.0,10.0,1558.0,1589.3922651933701,192.0
454,1.0,31.0,11.0,971.0,1086.9783281733746,341.0
455,1.0,31.0,12.0,751.5,957.1634920634921,673.0
456,1.0,31.0,13.0,1092.5,1136.4472934472935,815.0
457,1.0,31.0,14.0,563.0,734.7476923076923,1421.0
458,1.0,31.0,15.0,769.5,1075.2897959183674,993.0
459,1.0,31.0,16.0,830.0,1079.377406931964,884.0
460,1.0,31.0,17.0,1586.0,1732.2367346938775,275.0
461,1.0,31.0,18.0,1280.0,1542.1102362204724,163.0
462,1.0,32.0,1.0,292.0,531.6227347611202,622.0
463,1.0,32.0,2.0,457.0,601.8658777120315,1198.0
464,1.0,32.0,3.0,592.5,844.35368956743,817.0
465,1.0,32.0,4.0,505.0,665.994640943194,1124.0
466,1.0,32.0,5.0,739.0,847.2787318361956,901.0
467,1.0,32.0,6.0,385.0,715.8215859030837,658.0
468,1.0,32.0,7.0,745.5,870.7,1044.0
469,1.0,32.0,8.0,362.0,773.1947368421053,602.0
470,1.0,32.0,9.0,181.0,383.03076923076924,408.0
471,1.0,32.0,10.0,474.0,512.9009009009009,647.0
472,1.0,32.0,11.0,228.0,473.2767527675277,424.0
473,1.0,33.0,1.0,502.0,753.3113325031134,837.0
474,1.0,33.0,2.0,366.0,478.6190476190476,99.0
475,1.0,33.0,3.0,565.0,869.5792349726776,393.0
476,1.0,33.0,4.0,161.0,527.0981432360743,388.0
477,1.0,33.0,5.0,158.0,439.3384912959381,702.0
478,1.0,33.0,6.0,407.0,702.1178637200736,618.0
479,1.0,33.0,7.0,724.0,831.6615384615385,505.0
480,1.0,33.0,8.0,303.5,617.3430656934306,1468.0
481,1.0,33.0,9.0,468.0,655.9320754716981,288.0
482,1.0,34.0,1.0,665.0,1007.4014476614699,3662.0
483,1.0,34.0,2.0,578.5,801.8334667734188,2802.0
484,1.0,34.0,3.0,566.0,818.5729603729603,4989.0
485,1.0,34.0,4.0,1585.5,1622.3229166666667,118.0
486,1.0,34.0,5.0,734.0,980.0871670702179,475.0
487,1.0,34.0,6.0,482.0,611.4840909090909,459.0
488,1.0,34.0,7.0,670.5,899.690594059406,445.0
489,1.0,34.0,8.0,956.0,1058.1412872841445,689.0
490,1.0,34.0,9.0,725.0,950.4298440979956,510.0
491,1.0,34.0,10.0,1108.0,1205.6977401129943,2431.0
492,1.0,34.0,11.0,186.0,547.4175491679274,666.0
493,1.0,34.0,12.0,816.0,797.7668997668998,439.0
494,1.0,34.0,13.0,701.0,886.3015030946066,1218.0
495,1.0,34.0,14.0,690.0,900.8770131771596,729.0
496,1.0,34.0,15.0,565.0,759.8550724637681,529.0
497,1.0,34.0,16.0,332.0,695.0425,437.0
498,1.0,34.0,17.0,1223.0,1308.27365356623,725.0
499,1.0,34.0,18.0,483.5,725.3852459016393,530.0
500,1.0,34.0,19.0,858.0,1092.4874675885912,1323.0
501,1.0,34.0,20.0,2625.0,2657.8529411764707,48.0
502,1.0,35.0,1.0,1044.0,1218.790273556231,329.0
503,1.0,35.0,2.0,229.5,479.0839768339768,1113.0
504,1.0,35.0,3.0,487.0,647.2096317280453,780.0
505,1.0,35.0,4.0,723.0,934.4174228675137,583.0
506,1.0,35.0,5.0,319.0,636.5638673253352,1760.0
507,1.0,35.0,6.0,804.0,1064.5036496350365,560.0
508,1.0,35.0,7.0,704.0,908.2815338042382,1171.0
509,1.0,35.0,8.0,374.0,645.374695863747,459.0
510,1.0,35.0,9.0,257.0,624.9725714285714,889.0
511,1.0,35.0,10.0,682.0,921.7436696532918,2706.0
512,1.0,35.0,11.0,666.0,925.3295724465559,1822.0
513,1.0,35.0,12.0,849.0,990.0983263598326,2505.0
514,1.0,35.0,13.0,294.0,699.1308770965081,4020.0
515,1.0,35.0,14.0,992.0,1164.541304347826,486.0
516,1.0,36.0,1.0,295.5,592.421388101983,1430.0
517,1.0,36.0,2.0,1193.0,1199.9832589285713,978.0
518,1.0,36.0,3.0,482.0,645.2130996309963,1119.0
519,1.0,36.0,4.0,1623.0,1697.9554655870445,260.0
520,1.0,36.0,5.0,834.0,850.3098931402965,2922.0
521,1.0,36.0,6.0,528.0,704.6365546218487,958.0
522,1.0,36.0,7.0,952.5,1085.4173669467787,769.0
523,1.0,36.0,8.0,2063.0,2032.2063492063492,113.0
524,1.0,36.0,9.0,2979.5,2709.9375,16.0
525,1.0,36.0,10.0,564.0,655.1789883268483,822.0
526,1.0,37.0,1.0,804.0,967.8826770046929,5737.0
527,1.0,37.0,2.0,26.0,220.8782098312546,11689.0
528,1.0,37.0,3.0,927.0,1061.0775410408662,3455.0
529,1.0,37.0,4.0,8.0,134.4316617502458,1043.0
530,1.0,37.0,5.0,611.0,704.3271375464684,270.0
531,1.0,38.0,1.0,532.0,830.1406436233611,897.0
532,1.0,38.0,2.0,777.0,1004.5444099378882,4069.0
533,1.0,38.0,3.0,538.0,843.7969107551487,2172.0
534,1.0,39.0,1.0,1823.0,1733.819099378882,2637.0
535,1.0,40.0,1.0,1900.0,1696.7555555555555,47.0
536,1.0,40.0,2.0,1017.5,1256.4198113207547,228.0
537,1.0,40.0,3.0,1258.0,1292.1707317073171,41.0
538,1.0,40.0,4.0,1310.0,1389.12104283054,557.0
539,1.0,40.0,5.0,770.0,1024.0576484018266,1888.0
540,1.0,40.0,6.0,1535.0,1460.1127819548872,139.0
541,1.0,40.0,7.0,895.0,1117.2357723577236,259.0
542,1.0,40.0,8.0,874.5,1171.0802469135801,722.0
543,1.0,40.0,9.0,1232.0,1202.826968973747,891.0
544,1.0,40.0,10.0,1553.0,1543.030226700252,475.0
545,1.0,40.0,11.0,1456.5,1548.715909090909,212.0
546,1.0,40.0,12.0,1447.0,1632.2038834951456,119.0
547,1.0,40.0,13.0,727.0,789.9029850746268,134.0
548,1.0,40.0,14.0,971.5,1101.046875,130.0
549,1.0,40.0,15.0,1260.0,1502.7777777777778,32.0
550,1.0,40.0,16.0,1740.0,1589.6753246753246,154.0
551,1.0,40.0,17.0,2414.5,2285.4615384615386,52.0
552,1.0,40.0,18.0,1864.0,1797.7259259259258,271.0
553,1.0,40.0,19.0,1881.5,1891.6461538461538,143.0
554,1.0,40.0,20.0,994.5,1012.1571428571428,143.0
555,1.0,40.0,21.0,1057.0,1045.1780104712043,202.0
556,1.0,40.0,22.0,1764.0,1709.0723684210527,167.0
557,1.0,40.0,23.0,1686.0,1564.0633802816901,146.0
558,1.0,40.0,24.0,1671.0,1815.888888888889,54.0
559,1.0,40.0,25.0,1684.5,1314.6969696969697,70.0
560,1.0,40.0,26.0,399.0,649.2156862745098,52.0
561,1.0,40.0,27.0,1818.0,1851.3478260869565,110.0
562,1.0,40.0,28.0,2359.0,2093.020618556701,111.0
563,1.0,40.0,29.0,1853.0,1783.0,133.0
564,1.0,40.0,30.0,1628.0,1816.1538461538462,74.0
565,1.0,40.0,31.0,1524.0,1545.0,50.0
566,1.0,40.0,32.0,1460.0,1771.7692307692307,15.0
567,1.0,40.0,33.0,1493.5,1269.0,72.0
568,1.0,40.0,34.0,1490.5,1559.8487394957983,284.0
569,1.0,40.0,35.0,1921.0,1908.3966165413533,583.0
570,1.0,40.0,36.0,1816.0,1851.7259615384614,210.0
571,1.0,40.0,37.0,1799.5,1850.8543689320388,463.0
572,1.0,40.0,38.0,1899.0,1935.983606557377,67.0
573,1.0,40.0,40.0,1039.0,1024.7916666666667,48.0
574,1.0,40.0,41.0,538.0,858.4565217391304,95.0
575,1.0,40.0,42.0,2235.0,2196.0545454545454,55.0
576,1.0,40.0,43.0,1058.0,1015.0705521472393,327.0
577,1.0,40.0,44.0,1185.0,1380.274193548387,62.0
578,1.0,40.0,45.0,784.0,1066.0188679245282,54.0
579,1.0,40.0,46.0,1928.0,2052.55,21.0
580,1.0,41.0,1.0,1382.0,1518.969696969697,33.0
581,1.0,41.0,2.0,1541.0,1693.0526315789473,19.0
582,1.0,41.0,3.0,89.0,191.36060606060607,1339.0
583,1.0,41.0,4.0,1788.0,1876.7566371681417,261.0
584,1.0,41.0,5.0,1695.0,1688.625,16.0
585,1.0,41.0,6.0,1860.0,1953.7368421052631,59.0
586,1.0,41.0,7.0,111.0,109.66666666666667,6.0
587,1.0,41.0,8.0,216.0,368.4403669724771,109.0
588,1.0,41.0,10.0,1761.0,1807.3333333333333,3.0
589,1.0,41.0,11.0,2519.0,2460.2558139534885,71.0
590,1.0,41.0,12.0,2503.5,2511.9,59.0
591,1.0,41.0,13.0,2532.0,2532.0,3.0
592,1.0,41.0,14.0,2940.5,2940.5,6.0
593,1.0,41.0,15.0,2596.0,2648.6666666666665,22.0
594,1.0,41.0,16.0,2773.0,2823.5714285714284,10.0
595,1.0,41.0,17.0,2901.5,2858.766666666667,132.0
596,1.0,41.0,18.0,2467.0,2592.5384615384614,13.0
597,1.0,41.0,19.0,2528.5,2583.6111111111113,123.0
598,1.0,41.0,20.0,2910.0,2882.222222222222,30.0
599,1.0,42.0,6.0,1447.0,1537.1818181818182,44.0
600,1.0,42.0,11.0,394.0,580.1344368187323,7445.0
601,1.0,42.0,12.0,291.0,340.49675324675326,308.0
602,1.0,42.0,13.0,329.5,476.4448051948052,617.0
603,1.0,42.0,14.0,286.0,384.4994004796163,1671.0
604,1.0,42.0,15.0,503.5,591.1925490196079,2550.0
605,1.0,42.0,17.0,515.0,585.5742667928098,1058.0
606,1.0,42.0,18.0,357.0,504.2916546347098,3471.0
607,1.0,42.0,19.0,1837.5,1870.8333333333333,36.0
608,1.0,42.0,20.0,912.0,1105.388489208633,278.0
609,1.0,42.0,21.0,2731.0,2745.5,12.0
610,1.0,43.0,1.0,2198.5,2196.0,6.0
611,1.0,43.0,2.0,1982.0,2051.9473684210525,20.0
612,1.0,43.0,3.0,1997.0,2101.777777777778,12.0
613,1.0,43.0,6.0,2713.0,2713.0,13.0
614,2.0,2.0,1.0,414.0,497.59609826589593,1388.0
615,2.0,2.0,2.0,428.5,446.5496183206107,262.0
616,2.0,2.0,3.0,483.0,708.6983957219252,973.0
617,2.0,2.0,4.0,475.0,647.8769136558482,1651.0
618,2.0,2.0,5.0,316.0,449.94848084544253,762.0
619,2.0,2.0,6.0,1372.0,1373.1454545454546,57.0
620,2.0,2.0,7.0,1190.0,1307.1764705882354,103.0
621,2.0,2.0,8.0,1597.0,1678.842105263158,19.0
622,2.0,2.0,9.0,1373.0,1492.0,55.0
623,2.0,2.0,10.0,1389.0,1397.2045454545455,46.0
624,2.0,2.0,11.0,2248.0,2153.7201646090534,273.0
625,2.0,2.0,12.0,2180.5,2039.375,71.0
626,2.0,2.0,13.0,1608.0,1633.0267857142858,128.0
627,2.0,2.0,14.0,1217.0,1337.25,18.0
628,2.0,2.0,15.0,1579.5,1673.7329192546583,327.0
629,2.0,2.0,16.0,1324.0,1576.0114942528735,87.0
630,2.0,2.0,17.0,1629.0,1624.4705882352941,132.0
631,2.0,2.0,19.0,1902.0,1917.6775818639799,439.0
632,2.0,2.0,20.0,1350.5,1536.8,50.0
633,2.0,2.0,21.0,1696.0,1690.4767441860465,113.0
634,2.0,2.0,22.0,1559.0,1629.3019390581717,390.0
635,2.0,2.0,24.0,1973.0,1911.8684210526317,78.0
636,2.0,2.0,25.0,1352.0,1579.7227722772277,102.0
637,2.0,2.0,26.0,2499.0,2426.0,3.0
638,2.0,2.0,27.0,3075.5,3126.5,21.0
639,2.0,3.0,1.0,1209.0,1317.496551724138,591.0
640,2.0,3.0,3.0,1147.0,1229.2964285714286,571.0
641,2.0,3.0,4.0,859.0,1068.4318030605455,1525.0
642,2.0,3.0,5.0,1172.5,1370.2763779527559,1290.0
643,2.0,3.0,6.0,738.5,1016.3276283618582,825.0
644,2.0,3.0,7.0,870.0,1088.186773255814,1385.0
645,2.0,3.0,8.0,1887.5,2039.36,51.0
646,2.0,3.0,9.0,1773.0,1869.4347826086957,222.0
647,2.0,3.0,10.0,1745.0,1828.2635379061371,278.0
648,2.0,3.0,11.0,2085.0,2073.8,23.0
649,2.0,3.0,12.0,1578.5,1710.2716049382716,175.0
650,2.0,3.0,13.0,1969.0,2059.1947194719473,329.0
651,2.0,3.0,14.0,1831.0,1931.2727272727273,65.0
652,2.0,3.0,15.0,1890.0,1926.148514851485,125.0
653,2.0,3.0,16.0,1810.0,1938.5432098765432,94.0
654,2.0,3.0,17.0,1765.0,1945.0666666666666,45.0
655,2.0,3.0,18.0,2409.0,2362.6701030927834,124.0
656,2.0,3.0,19.0,2072.0,2137.8653846153848,59.0
657,2.0,3.0,20.0,2422.5,2413.0825242718447,234.0
658,2.0,3.0,21.0,1889.0,1858.9019607843138,51.0
659,2.0,3.0,22.0,2970.0,2939.25,22.0
660,2.0,3.0,24.0,1719.0,1929.6842105263158,68.0
661,2.0,3.0,25.0,2010.0,1956.3347826086956,246.0
662,2.0,3.0,26.0,1717.5,1967.4545454545455,46.0
663,2.0,3.0,27.0,2979.5,2999.2,17.0
664,2.0,4.0,1.0,365.0,522.4922535211267,1439.0
665,2.0,4.0,2.0,380.0,588.5402010050251,1609.0
666,2.0,4.0,3.0,839.0,992.8809698750919,1382.0
667,2.0,4.0,4.0,415.0,567.5119182746879,1773.0
668,2.0,4.0,5.0,553.0,721.1356115107914,2790.0
669,2.0,4.0,6.0,1729.0,1976.658536585366,138.0
670,2.0,4.0,7.0,2054.0,2035.4324324324325,90.0
671,2.0,4.0,8.0,1756.0,1866.6527777777778,367.0
672,2.0,4.0,9.0,1453.0,1513.8181818181818,12.0
673,2.0,4.0,10.0,1598.0,1737.7012987012988,78.0
674,2.0,4.0,11.0,1421.0,1585.5135135135135,112.0
675,2.0,4.0,12.0,1535.0,1538.077519379845,132.0
676,2.0,4.0,13.0,1710.0,1841.111111111111,79.0
677,2.0,4.0,14.0,2557.0,2541.6666666666665,3.0
678,2.0,4.0,15.0,2224.0,2240.478873239437,72.0
679,2.0,4.0,16.0,1869.0,1936.270531400966,209.0
680,2.0,4.0,17.0,1997.5,2019.7666666666667,70.0
681,2.0,4.0,18.0,2020.5,2040.9418604651162,174.0
682,2.0,4.0,19.0,2059.0,2072.1617647058824,144.0
683,2.0,4.0,20.0,2550.5,2481.8367346938776,101.0
684,2.0,4.0,21.0,1655.0,1702.8706896551723,116.0
685,2.0,4.0,22.0,2553.0,2488.8571428571427,39.0
686,2.0,4.0,23.0,2208.5,2184.875,9.0
687,2.0,4.0,25.0,1936.0,1887.5528455284552,126.0
688,2.0,4.0,26.0,2699.0,2622.59375,43.0
689,2.0,4.0,27.0,1805.0,1923.050505050505,99.0
690,2.0,4.0,28.0,2598.5,2574.787878787879,66.0
691,2.0,4.0,29.0,2277.0,2327.751773049645,151.0
692,2.0,4.0,31.0,2476.0,2325.222222222222,21.0
693,2.0,4.0,32.0,2697.0,2608.0,12.0
694,2.0,4.0,33.0,587.0,670.237721021611,509.0
695,2.0,4.0,34.0,3064.0,3064.0,7.0
696,2.0,5.0,1.0,365.0,565.3533045089562,3272.0
697,2.0,5.0,2.0,270.0,397.85515320334264,363.0
698,2.0,5.0,3.0,428.0,635.5614775725594,1922.0
699,2.0,5.0,4.0,257.5,388.5373303167421,1773.0
700,2.0,5.0,5.0,540.0,701.3033117932149,2486.0
701,2.0,5.0,7.0,774.0,924.9556313993174,300.0
702,2.0,5.0,8.0,644.5,731.966049382716,325.0
703,2.0,5.0,9.0,604.0,830.8360957642726,552.0
704,2.0,5.0,10.0,1547.0,1597.0168067226891,127.0
705,2.0,5.0,11.0,1489.0,1526.0666666666666,34.0
706,2.0,5.0,12.0,1274.0,1402.4310344827586,65.0
707,2.0,5.0,13.0,1638.0,1759.7323943661972,77.0
708,2.0,5.0,14.0,1406.0,1449.2285714285715,106.0
709,2.0,5.0,15.0,1646.5,1754.8023255813953,86.0
710,2.0,5.0,17.0,602.0,777.0732984293194,193.0
711,2.0,5.0,18.0,482.0,621.3342318059299,378.0
712,2.0,5.0,19.0,1140.0,1203.658932714617,438.0
713,2.0,5.0,21.0,1509.0,1720.860465116279,43.0
714,2.0,5.0,22.0,1582.5,1731.6,63.0
715,2.0,5.0,23.0,947.0,1132.7857142857142,375.0
716,2.0,5.0,24.0,1397.0,1317.182608695652,116.0
717,2.0,5.0,25.0,1491.0,1473.768115942029,70.0
718,2.0,5.0,26.0,1386.0,1448.03355704698,164.0
719,2.0,5.0,27.0,2208.0,2140.252747252747,113.0
720,2.0,5.0,28.0,2012.0,2156.7281553398057,159.0
721,2.0,5.0,29.0,1681.5,1839.0444444444445,94.0
722,2.0,5.0,31.0,1466.0,1534.2753623188405,71.0
723,2.0,5.0,32.0,1595.0,1816.6521739130435,26.0
724,2.0,5.0,33.0,1312.0,1316.2727272727273,11.0
725,2.0,5.0,34.0,1682.0,1741.7222222222222,149.0
726,2.0,5.0,35.0,1470.0,1705.0555555555557,129.0
727,2.0,5.0,36.0,2063.0,2007.0,8.0
728,2.0,5.0,37.0,1726.0,1769.8983050847457,74.0
729,2.0,5.0,38.0,1485.0,1478.7173913043478,46.0
730,2.0,5.0,39.0,1603.0,1761.090909090909,33.0
731,2.0,5.0,41.0,1356.0,1545.025974025974,77.0
732,2.0,5.0,42.0,1456.0,1482.7787610619469,113.0
733,2.0,5.0,43.0,1498.0,1697.9270833333333,103.0
734,2.0,7.0,1.0,788.5,869.4618717504333,1165.0
735,2.0,7.0,3.0,764.0,1050.936274509804,842.0
736,2.0,7.0,4.0,263.0,413.4142916150351,2453.0
737,2.0,7.0,7.0,1154.0,1205.7184466019417,113.0
738,2.0,7.0,8.0,1049.5,1113.261154855643,817.0
739,2.0,7.0,10.0,2130.0,2130.877192982456,58.0
740,2.0,7.0,11.0,1999.5,2131.153846153846,27.0
741,2.0,7.0,12.0,2217.5,2247.1111111111113,21.0
742,2.0,7.0,13.0,2116.5,2190.233333333333,30.0
743,2.0,7.0,14.0,599.0,749.4358974358975,160.0
744,2.0,7.0,15.0,2210.0,2284.5882352941176,257.0
745,2.0,7.0,16.0,2294.5,2331.1785714285716,79.0
746,2.0,7.0,17.0,2550.5,2389.3125,20.0
747,2.0,7.0,18.0,2273.0,2254.4210526315787,22.0
748,2.0,7.0,19.0,2012.5,2233.75,17.0
749,2.0,7.0,20.0,1824.0,1914.9019607843138,52.0
750,2.0,7.0,21.0,2504.0,2509.1923076923076,38.0
751,2.0,7.0,22.0,2445.0,2435.6545454545453,58.0
752,2.0,7.0,26.0,2049.0,2039.764705882353,19.0
753,2.0,7.0,27.0,2635.0,2604.2380952380954,24.0
754,2.0,7.0,28.0,2584.5,2508.7,14.0
755,2.0,7.0,29.0,2168.5,2251.8888888888887,20.0
756,2.0,7.0,30.0,297.5,379.2631578947368,114.0
757,2.0,7.0,31.0,2928.5,2904.1666666666665,13.0
758,2.0,10.0,1.0,589.0,788.0790166812994,1142.0
759,2.0,10.0,2.0,531.5,763.2838983050848,473.0
760,2.0,10.0,3.0,488.0,691.2472426470588,1105.0
761,2.0,10.0,5.0,321.0,717.811209439528,356.0
762,2.0,10.0,6.0,2065.0,2155.5344827586205,61.0
763,2.0,10.0,7.0,1390.5,1689.9917355371902,283.0
764,2.0,10.0,8.0,1951.0,1952.930875576037,221.0
765,2.0,10.0,9.0,1820.5,1955.8846153846155,64.0
766,2.0,10.0,10.0,2282.5,2213.4736842105262,43.0
767,2.0,10.0,11.0,1570.0,1721.0882352941176,78.0
768,2.0,10.0,12.0,1651.0,1713.9029126213593,103.0
769,2.0,10.0,13.0,2078.0,1987.875,16.0
770,2.0,10.0,14.0,2087.0,2131.556818181818,89.0
771,2.0,10.0,15.0,2485.5,2381.6111111111113,34.0
772,2.0,10.0,16.0,2572.0,2363.693333333333,79.0
773,2.0,10.0,18.0,2502.0,2315.0731707317073,197.0
774,2.0,10.0,19.0,1676.5,1892.5357142857142,64.0
775,2.0,10.0,20.0,1612.0,1799.648854961832,132.0
776,2.0,10.0,21.0,2377.0,2175.5471698113206,165.0
777,2.0,10.0,25.0,1837.0,1750.8,5.0
778,2.0,10.0,26.0,2267.0,2219.5333333333333,62.0
779,2.0,10.0,27.0,2079.5,2072.972222222222,94.0
780,2.0,10.0,28.0,2838.5,2838.5,5.0
781,2.0,10.0,29.0,2676.0,2676.0,2.0
782,2.0,10.0,30.0,2195.0,2128.4117647058824,17.0
783,2.0,11.0,1.0,927.5,1076.433653846154,2133.0
784,2.0,11.0,3.0,857.0,1122.2799650043744,1184.0
785,2.0,11.0,4.0,293.0,403.84797047970477,1358.0
786,2.0,11.0,5.0,987.5,1153.1216911764707,2737.0
787,2.0,11.0,6.0,867.0,1009.2553475935829,754.0
788,2.0,11.0,7.0,749.5,1008.0579514824798,758.0
789,2.0,11.0,8.0,555.5,652.7968236582694,1834.0
790,2.0,11.0,10.0,1099.0,1188.4638009049775,447.0
791,2.0,11.0,11.0,616.0,694.4025157232704,318.0
792,2.0,11.0,12.0,839.0,942.3575851393189,648.0
793,2.0,11.0,13.0,1870.0,1885.1447661469933,450.0
794,2.0,11.0,14.0,466.0,1053.6934673366834,209.0
795,2.0,11.0,15.0,1314.5,1339.8100558659219,361.0
796,2.0,11.0,16.0,662.5,762.202868852459,495.0
797,2.0,11.0,17.0,1418.0,1447.2987012987012,78.0
798,2.0,11.0,18.0,1723.0,1853.4880952380952,92.0
799,2.0,11.0,19.0,2321.0,2299.4146341463415,140.0
800,2.0,11.0,20.0,2124.0,2249.7763157894738,92.0
801,2.0,11.0,21.0,1972.0,1986.3720930232557,46.0
802,2.0,11.0,22.0,1925.0,2001.655172413793,29.0
803,2.0,11.0,23.0,2012.5,2003.6,11.0
804,2.0,11.0,24.0,2124.0,2132.5890410958905,383.0
805,2.0,11.0,25.0,1653.0,1468.0,27.0
806,2.0,11.0,26.0,1871.0,1868.1315789473683,81.0
807,2.0,11.0,27.0,2846.0,2862.5833333333335,12.0
808,2.0,11.0,29.0,1776.5,1958.357142857143,14.0
809,2.0,11.0,30.0,2746.5,2755.6875,34.0
810,2.0,11.0,31.0,2202.0,2115.0,15.0
811,2.0,15.0,1.0,1383.0,1380.4645161290323,1412.0
812,2.0,15.0,2.0,1126.0,1105.0145278450364,413.0
813,2.0,15.0,3.0,808.5,1149.02416918429,682.0
814,2.0,15.0,4.0,729.0,963.0706084959817,1772.0
815,2.0,15.0,5.0,1915.0,1945.5486725663716,117.0
816,2.0,15.0,6.0,2530.0,2430.277777777778,46.0
817,2.0,15.0,7.0,2547.5,2249.842105263158,43.0
818,2.0,15.0,9.0,2505.5,2498.846153846154,91.0
819,2.0,15.0,10.0,2717.0,2703.5652173913045,102.0
820,2.0,15.0,11.0,2219.0,2239.808510638298,49.0
821,2.0,15.0,12.0,2558.5,2588.56,71.0
822,2.0,15.0,13.0,1976.5,2035.7790697674418,259.0
823,2.0,15.0,14.0,1702.0,1758.2537313432836,67.0
824,2.0,15.0,15.0,2680.0,2669.7272727272725,92.0
825,2.0,15.0,16.0,2448.0,2407.774647887324,97.0
826,2.0,15.0,17.0,2008.0,1856.25,4.0
827,2.0,15.0,18.0,2636.0,2636.0,3.0
828,2.0,15.0,19.0,2322.5,2293.6511627906975,97.0
829,2.0,17.0,1.0,533.0,758.214847161572,1165.0
830,2.0,17.0,2.0,494.0,699.6058394160584,140.0
831,2.0,17.0,3.0,591.5,881.9952267303103,880.0
832,2.0,17.0,4.0,488.0,747.7393850658858,2093.0
833,2.0,17.0,5.0,1214.0,1255.0833333333333,324.0
834,2.0,17.0,6.0,481.0,754.7027027027027,272.0
835,2.0,17.0,7.0,1486.5,1506.8290960451977,744.0
836,2.0,17.0,11.0,1515.0,1554.1629629629629,139.0
837,2.0,17.0,12.0,171.0,368.40711462450594,256.0
838,2.0,17.0,13.0,902.0,1193.192842942346,515.0
839,2.0,17.0,17.0,1550.0,1686.56,52.0
840,2.0,17.0,18.0,674.5,1015.0416666666666,217.0
841,2.0,17.0,19.0,552.5,748.6143617021277,399.0
842,2.0,17.0,20.0,658.0,900.8797250859106,302.0
843,2.0,17.0,21.0,667.0,871.6868044515103,634.0
844,2.0,17.0,22.0,2392.5,2365.9,12.0
845,2.0,17.0,23.0,474.0,919.8053435114504,265.0
846,2.0,17.0,24.0,599.0,821.489898989899,398.0
847,2.0,17.0,25.0,2888.0,2782.0222222222224,66.0
848,2.0,17.0,26.0,2772.0,2828.470588235294,36.0
849,2.0,17.0,27.0,2984.0,2973.714285714286,27.0
850,2.0,19.0,1.0,764.0,938.6831501831501,1102.0
851,2.0,19.0,3.0,547.0,678.1652892561983,383.0
852,2.0,19.0,4.0,479.0,666.1144164759726,883.0
853,2.0,19.0,5.0,597.0,767.0281690140845,499.0
854,2.0,19.0,9.0,1140.0,1089.004048582996,250.0
855,2.0,19.0,10.0,1463.5,1338.7372093023255,445.0
856,2.0,19.0,12.0,406.0,515.4162011173185,360.0
857,2.0,19.0,13.0,1765.0,1926.391304347826,36.0
858,2.0,19.0,15.0,1667.0,1829.857142857143,29.0
859,2.0,19.0,16.0,700.0,887.573275862069,236.0
860,2.0,19.0,19.0,2390.0,2221.3275862068967,58.0
861,2.0,19.0,20.0,2055.0,2129.8214285714284,36.0
862,2.0,19.0,21.0,2381.0,2417.564516129032,128.0
863,2.0,19.0,22.0,2265.5,2313.94,50.0
864,2.0,19.0,24.0,2868.0,2868.0,1.0
865,2.0,19.0,25.0,3097.0,2892.6363636363635,14.0
866,2.0,20.0,1.0,715.5,977.9880095923262,3462.0
867,2.0,20.0,2.0,443.5,677.9977443609023,1347.0
868,2.0,20.0,3.0,547.0,896.2614736842105,2441.0
869,2.0,20.0,4.0,374.0,489.9207317073171,2311.0
870,2.0,20.0,5.0,884.0,1089.647739681153,4650.0
871,2.0,20.0,6.0,601.0,1003.4281524926686,349.0
872,2.0,20.0,7.0,1135.5,1265.3142857142857,516.0
873,2.0,20.0,8.0,1499.0,1447.7793047696039,1288.0
874,2.0,20.0,9.0,1346.0,1275.444592790387,769.0
875,2.0,20.0,10.0,1244.0,1277.2513368983957,192.0
876,2.0,20.0,11.0,1852.5,1744.0244565217392,736.0
877,2.0,20.0,12.0,547.5,899.9003558718862,570.0
878,2.0,20.0,13.0,705.0,914.1092896174863,188.0
879,2.0,20.0,14.0,1907.0,2008.6666666666667,15.0
880,2.0,20.0,15.0,2222.0,2222.0,2.0
881,2.0,20.0,16.0,2144.5,2099.796875,272.0
882,2.0,20.0,18.0,1534.5,1703.625,8.0
883,2.0,20.0,19.0,583.0,955.3636363636364,222.0
884,2.0,20.0,20.0,672.5,769.6142131979695,848.0
885,2.0,20.0,21.0,2742.0,2813.875,10.0
886,2.0,20.0,22.0,2922.0,2923.4,7.0
887,2.0,20.0,24.0,2904.5,2904.5,5.0
888,2.0,20.0,25.0,2854.5,2881.1666666666665,14.0
889,2.0,20.0,26.0,2775.0,2817.3333333333335,3.0
890,2.0,20.0,27.0,3300.0,3300.0,9.0
891,2.0,20.0,28.0,3127.0,3137.875,20.0
892,2.0,21.0,1.0,541.5,703.5583153347732,928.0
893,2.0,21.0,2.0,590.0,699.2006269592476,320.0
894,2.0,21.0,3.0,933.0,1034.1137566137565,391.0
895,2.0,21.0,4.0,518.5,728.9625603864735,835.0
896,2.0,21.0,5.0,2136.0,2220.7714285714287,40.0
897,2.0,21.0,6.0,1489.5,1666.25,32.0
898,2.0,21.0,7.0,1483.0,1523.5,70.0
899,2.0,21.0,8.0,1668.5,1685.15625,36.0
900,2.0,21.0,9.0,1860.5,2022.515625,69.0
901,2.0,21.0,12.0,2347.0,2312.4883720930234,45.0
902,2.0,21.0,13.0,2226.0,2251.0,88.0
903,2.0,21.0,15.0,2877.0,2864.4285714285716,7.0
904,2.0,21.0,16.0,2889.0,2889.0,2.0
905,2.0,21.0,17.0,3099.0,3099.0,1.0
906,2.0,23.0,1.0,474.0,726.2988953866147,1550.0
